X,Y,FID,OBJECTID,LOCN,CATEGORY,CAT_DESC,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,SITE_POLY,MAP_POLY,LABEL,MAP_DESC,MPD_DESC,PLANREF1,INDEXCHTR,PHASE,CAL,ORIGNAME,CONFIG,CONGRESS,ASSEMBLY,BOE,LACOUNCIL,SENATE,SUPERVISOR,FULLNAME,CDSCODE,CHARTER,P_ESC,ESC,SCHOOL_ID,CCC,DLP,LD,P_LD,PREFCCC,PREFLOCN,ACTIVE,SCH_FLAG,SITE_ID,COS,COS_CCC,COSID,COS_ID,LOGRD,HIGRD,PIC_NAME,PHY_COS,LATITUDE,LONGITUDE,BSYS_TYP,BSYS_CLAS,YEAROPENED,PSC,PROP39,BOE_OLD,TYPEWEB,REGION,PHY_REGION,LAUSD_SCH,WEBLABEL,PRIORITY
-13179613.6669047,4051918.43326909,44,0,2487,CSI,Charter Start-up Independent,CWC SCH EAST VALLEY,12020 BURBANK BLVD,VALLEY VILLAGE,91607,EJ,CSI,N,CSI_N,CWC Sch East Valley,Independent Charter,Span School, ,N, , ,Citizens of the WC4,TK-8,29,44,3,2,27,5,Citizens of the World Charter School East Valley,19647330140749,Y, , ,2487,1248701,N,XR,NE,1248701,2487,Yes,Y,0, , ,0, ,0,8,CWC Sch East Valley,North Hollywood/Valley Village CoS,34.17197701,-118.39447174,EJ,Span Schools (Not Magnets),2021, , ,3,CCA,XR,N, ,CWC Sch East Valley, 
-13184020.7037795,4023029.8934816,45,706,3552, , ,PASEO DEL REY DTS,7751 PASEO DEL REY,PLAYA DEL REY,90293,ES,ED,Y,ED_Y,Paseo Del Rey DTS,Spanish Two-Way Immersion,Dual Language Program,0,N,2,1 TRK,Paseo Del Rey Magnet,K-1,36,61,4,11,24,2,Paseo Del Rey DL Two-Way Immersion Spanish, ,N,WEST,W,3552,1605202,Y,W,W,1605201,6052,Yes,N,13784,Westchester CoS,1354201,3542,3542,0,1,Paseo del Rey DTS,Westchester CoS,33.95699708,-118.43406083,ED,Dual Language (DLC) - Elem,2021, , ,4,ED,W,W, ,Paseo del Rey DTS, 
-13184020.7037795,4023029.8934816,46,706,3553, , ,PASEO DEL REY NAT SC,7751 PASEO DEL REY,PLAYA DEL REY,90293,ES,M,N,M_N,Paseo Del Rey Mag,Magnet School,Elementary School Magnet - Self Contained,0,N,2,1 TRK,Paseo Del Rey Magnet,3-5,36,61,4,11,24,2,Paseo Del Rey Natural Science Magnet, ,N,WEST,W,3553,1605203,N,W,W,1605201,6052,Yes,Y,13784,Westchester CoS,1354201,3542,3542,3,5,Paseo del Rey El Mag,Westchester CoS,33.95699708,-118.43406083,ES,Magnet-Self Contained (Elem),1960, , ,4,M,W,W, ,Paseo del Rey El Mag, 
-13172306.7852197,4029978.06503695,47,449,7513, , ,IOVINE YOUNG CTR MAG,4120 11TH AVE,LOS ANGELES,90008,SS,M,N,M_N,Iovine Young Ctr Mag,Magnet School,High School Magnet - Self Contained,0,Y, ,1 TRK,Audubon Middle,9-11,37,55,1,10,28,2,Jimmy Iovine and Andre Young Center Integrated Design/Technology/Entrepreneurship Magnet,19647330141630,N,WEST,W,7513,1751301,N,W,W,1751301,7513,Yes,N,0,South Mid-City CoS,1353701,3537,3537,9,11,Iovine Young Ctr Mag,H.E.E.T. (C/D) CoS,34.0087531,-118.32883292,SS,Magnet-Self Contained (Senior),2022, , ,1,M,S,S,Yes,Iovine Young Ctr Mag, 
-13164435.5394894,4005954.03353342,48,606,7506, , ,CARNEGIE AMME MAG,21820 BONITA ST,CARSON,90745,JC,M,N,M_N,Carnegie AMME Mag,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - Middle School,0,N, ,1 TRK,Carnegie Middle,6-8,44,69,7,CAR,35,2,"Andrew Carnegie Arts, Media, Music and Entertainment Magnet", ,N,SOUTH,S,7506,1809003,N,S,S,1809001,8090,Yes,N,0,Carson CoS,1351901,3519,3519,6,8,Carnegie MS AMME Mag,Carson CoS,33.8296674,-118.25812435,JC,Magnet Center - Middle School,2022, , ,7,M,S,S, ,Carnegie MS AMME Mag, 
-13187062.7790855,4058631.27634788,49,134,9540, , ,NOBLE AVE EEC,8315 NOBLE AVE,NORTH HILLS,91343,Z,ES,Y,ES_Y,Noble Ave EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N, , ,Noble Ave, ,29,43,6,6,20,3,Noble Avenue Early Education Center, ,N,NORTH,N,9540,1954001,N,NE,NE,1954001,9540,Yes,N,16668,Panorama City CoS,1350501,3505,3505,0,0,Noble Ave EEC,Panorama City CoS,34.22185385,-118.46138823,Z,Early Education Center,0, , ,6,ES,N,N,Yes,Noble Ave EEC, 
-13168912.9332802,4029261.6232491,50,451,9541, , ,NORMANDIE AVE EEC,4407 RAYMOND AVE,LOS ANGELES,90037,Z,ES,Y,ES_Y,Normandie Ave EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N,3, ,Normandie Ave, ,37,57,1,9,28,2,Normandie Avenue Early Education Center, ,N,WEST,W,9541,1954101,N,C,C,1954101,9541,Yes,N,16667,Manual Arts/Vermont Square CoS,1349401,3492,3492,0,0,Normandie Ave EEC,Manual Arts/Vermont Square CoS,34.00341787,-118.29834544,Z,Early Education Center,0, , ,1,ES,S,S,Yes,Normandie Ave EEC, 
-13168373.7927674,4001576.96068847,51,619,9543, , ,NORMONT EEC,25028 PETROLEUM AVE,HARBOR CITY,90710,Z,ES,Y,ES_Y,Normont EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N, , ,Normont, ,44,65,7,15,35,4,Normont Early Education Center, ,N,SOUTH,S,9543,1954301,N,S,S,1954301,9543,Yes,N,16706,Harbor City/Lomita CoS,1352301,3523,3523,0,0,Normont EEC,Harbor City/Lomita CoS,33.79699826,-118.29350228,Z,Early Education Center,0, , ,7,ES,S,S,Yes,Normont EEC, 
-13194380.1394122,4058921.60267615,52,122,8284, , ,NORTHRIDGE EEC,18050 CHASE ST,NORTHRIDGE,91325,Z,ES,Y,ES_Y,Northridge EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N,5, ,Northridge Middle, ,32,40,3,12,27,3,Northridge Early Education Center, ,N,NORTH,N,8284,1828401,N,NW,NW,1828401,8284,Yes,N,16622,Cleveland CoS,1351301,3513,3513,0,0,Northridge EEC,Cleveland CoS,34.22401033,-118.52712119,Z,Early Education Center,0, , ,3,ES,N,N,Yes,Northridge EEC, 
-13181903.1598466,4065243.11692415,53,67,9547, , ,PACOIMA EEC,11059 HERRICK AVE,PACOIMA,91331,Z,ES,Y,ES_Y,Pacoima EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N, , ,Pacoima, ,29,43,6,7,20,3,Pacoima Early Education Center, ,N,NORTH,XR,9547,1954701,N,NE,NE,1954701,9547,Yes,N,16781,San Fernando Valley/Sylmar CoS,1350601,3506,3506,0,0,Pacoima EEC,San Fernando Valley/Sylmar CoS,34.27095138,-118.41503859,Z,Early Education Center,0, , ,6,ES,N,N,Yes,Pacoima EEC, 
-13169589.5142973,3995785.61776765,54,628,9548, , ,PARK WESTERN EEC,1220 PARK WESTERN PL,SAN PEDRO,90732,Z,ES,Y,ES_Y,Park Western Pl EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N,3, ,Park Western Pl, ,44,66,7,15,35,4,Park Western Place Early Education Center, ,N,SOUTH,S,9548,1954801,N,S,S,1954801,9548,Yes,N,16742,San Pedro CoS,1352601,3526,3526,0,0,Park Western EEC,San Pedro CoS,33.75375427,-118.30442329,Z,Early Education Center,0, , ,7,ES,S,S,Yes,Park Western EEC, 
-13172170.427599,4028351.57751476,55,651,3529, , ,H.E.E.T. (C/D) COS,5120 11TH AVE,LOS ANGELES,90043,X,A,N,A_N,H.E.E.T. (C/D) CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,H.E.E.T. (C/D) CoS, ,37,55,1,8,28,2,H.E.E.T. (C/D) Community of Schools, ,N,SOUTH,S,3529,1352901,N,E,E,1352901,3529,Yes,N,0, , ,0, ,0,0, ,H.E.E.T. (C/D) CoS,33.99664043,-118.327608,X,Central Office,0, , ,1,A,ZA,S, ,H.E.E.T. (C/D) CoS, 
-13156497.9226106,4038042.61438321,56,651,3501, , ,"LINCOLN HEIGHTS/EL SERENO COS",4500 MULTNOMAH ST,LOS ANGELES,90032,X,A,N,A_N,"Lincoln Heights/El Sereno CoS","Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,"Lincoln Heights/El Sereno CoS", ,34,52,2,14,26,1,Lincoln Heights/El Sereno Community of Schools, ,N,SOUTH,S,3501,1350101,N,E,E,1350101,3501,Yes,N,0, , ,0, ,0,0, ,Lincoln Heights/El Sereno CoS,34.06878534,-118.18681951,X,Central Office,0, , ,2,A,ZA,E, ,"Lincoln Heights/El Sereno CoS", 
-13168932.4935246,3997279.22392403,57,651,3526, , ,"SAN PEDRO COS",2201 BARRYWOOD AVE,SAN PEDRO,90731,X,A,N,A_N,"San Pedro CoS","Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,"San Pedro CoS", ,44,66,7,15,35,4,San Pedro Community of Schools, ,N,SOUTH,S,3526,1352601,N,E,E,1352601,3526,Yes,N,0, , ,0, ,0,0, ,San Pedro CoS,33.76490912,-118.29852117,X,Central Office,0, , ,7,A,ZA,S, ,"San Pedro CoS", 
-13165374.1413968,3998136.25362738,58,0,1682, , ,WILMINGTON SKL CTR,217 N ISLAND AVE,WILMINGTON,90744,X,A,Y,A_Y,Wilmington Skill Ctr,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office, ,Y, , ,Wilmington Skill Ctr, ,44,65,7,15,35,4,Wilmington Skill Center, ,N, , ,1682,1168201,N,S,S,1168201,1682,Yes,N,15641, , ,0, ,0,0, ,Wilmington CoS,33.77130911,-118.26655596,X,Central Office,0, , ,7,A, ,S, ,Wilmington Skill Ctr, 
-13168705.9435631,3997310.57089994,59,632,1222, , ,SAN PEDRO SCI CTR,2201 BARRYWOOD AVE,SAN PEDRO,90731,V,A,N,A_N,San Pedro Sci Ctr,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Science Center,0,N, , ,San Pedro Sci Ctr, ,44,66,7,15,35,4,San Pedro Science Center, ,N,SOUTH,XS,1222,1122201,N,S,S,1858901,8589,Yes,N,0, , ,0, ,0,0, ,San Pedro CoS,33.76514322,-118.29648604,V,Science Center,0, , ,7,A, ,S, ,San Pedro Sci Ctr, 
-13189705.7751992,4058480.17840358,60,0,1286, , ,VAN NUYS BUS GARAGE,16200 ROSCOE BLVD,VAN NUYS,91406,X,A,Y,A_Y,Van Nuys Bus Garage,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office, ,Y, , ,Van Nuys Bus Garage, ,29,46,3,6,20,3,Van Nuys Bus Garage, ,N, , ,1286,1128601,N,NW,NW,1128601,1286,Yes,N,15603, , ,0, ,0,0, ,Monroe CoS,34.22073151,-118.48513067,X,Central Office,0, , ,6,A,ZA,N, ,Van Nuys Bus Garage, 
-13176012.0288191,4040906.24367431,61,732,3528, , ,FAIRFAX COS,1049 N FAIRFAX AVE,LOS ANGELES,90046,X,A,Y,A_Y,Fairfax CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,Fairfax CoS, ,30,51,4,WH,24,3,Fairfax Community of Schools, ,N,WEST,XS,3528,1352801,N,W,W,1352801,3528,Yes,N,0, , ,0, ,0,0, ,Fairfax CoS,34.0900919,-118.36211768,X,Central Office,0, , ,4,A,ZA,W, ,Fairfax CoS, 
-13167899.1476481,4024678.1104183,62,539,3520, , ,FREMONT COS,830 W 77TH ST,LOS ANGELES,90044,X,A,N,A_N,Fremont CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,Fremont CoS, ,37,57,1,8,28,2,Fremont Community of Schools, ,N,SOUTH,S,3520,1352001,N,S,S,1352001,3520,Yes,N,0, , ,0, ,0,0, ,Fremont CoS,33.96927727,-118.28923845,X,Central Office,0, , ,1,A,ZA,S, ,Fremont CoS, 
-13166536.9889021,4031127.55506578,63,0,7508, , ,CLINTON MHC MAG,3500 S HILL ST,LOS ANGELES,90071,JC,M,N,M_N,Clinton MHC Mag,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - Middle School, ,N, ,1 TRK,Central LA Area New MS #4,6-8,37,57,5,9,28,2,William Jefferson Clinton Medical and Health Careers Magnet, ,N,EAST,E,7508,1806202,N,C,C,1806201,8062,Yes,N,13909,South Los Angeles CoS,1349101,3491,3491,6,8,Clinton MHC Mag,South Los Angeles CoS,34.01731246,-118.27700197,JC,Magnet Center - Middle School,2022, , ,2,M,E,E, ,Clinton MHC Mag, 
-13177044.3017116,4051657.98003349,64,0,7509, , ,EAST VALLEY ICM MAG,5525 VINELAND AVE,NORTH HOLLYWOOD,91601,SC,M,N,M_N,East Valley ICM Mag,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - High School, ,N,Phase 1,1 TRK,East Valley Area New HS #1B,9-11,29,44,6,2,27,5,East Valley Inclusive Creative Media Magnet, ,N,NORTH,XP,7509,1860706,N,NE,NE,1860701,8607,Yes,N,13951,North Hollywood/Valley Village CoS,1350401,3504,3504,9,11,East Valley ICM Mag,North Hollywood/Valley Village CoS,34.17004123,-118.37139074,SC,Magnet Center - Senior High,2022, , ,6,M,N,N, ,East Valley ICM Mag, 
-13167838.5008192,4029851.67826593,65,459,5283, , ,MENLO AVE STEAM MAG,4156 MENLO AVE,LOS ANGELES,90037,EC,M,N,M_N,Menlo Ave STEAM Mag,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - Elementary,0,N,3,1 TRK,Menlo Ave,K-7,37,57,1,9,28,2,"Menlo Avenue Science, Technology, Engineering, Arts and Math Magnet Elementary School", ,N,WEST,W,5283,1524703,N,C,C,1524701,5247,Yes,N,13386,Manual Arts/Vermont Square CoS,1349401,3492,3492,0,7,Menlo Ave El STEAM Mag,Manual Arts/Vermont Square CoS,34.00781194,-118.28869365,EC,Magnet Center - Elementary,2022, , ,1,M,S,S, ,Menlo Ave El STEAM Mag, 
-13185495.6407224,4034757.27389642,66,258,2624, , ,STERRY ES DTJ,1730 CORINTH AVE,LOS ANGELES,90025,DTJ,ED,Y,ED_Y,Sterry DTJ,Two-Way Immersion Japenese,Dual Language Program,0,N, ,1 TRK,Sterry,K-1,36,51,4,11,24,3,Nora Sterry Two-Way Immersion Japenese Dual Language, ,N,WEST,W,2624,1693202,Y,W,W,1693201,6932,Yes,N,13431,West LA CoS,1354001,3540,3540,0,1,Sterry El DTJ,West LA CoS,34.04433452,-118.44731041,ED,Dual Language (DLC) - Elem,2022, , ,4,ED,W,W, ,Sterry El DTJ, 
-13167485.171421,4062746.43228646,67,321,9549, , ,PINEWOOD AVE EEC,7051 VALMONT ST,TUJUNGA,91042,Z,ES,Y,ES_Y,Pinewood Ave EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N,4,1 TRK,Pinewood Ave, ,30,44,6,7,20,5,Pinewood Avenue Early Education Center, ,N,NORTH,N,9549,1954901,N,NE,NE,1954901,9549,Yes,N,16705,Sunland/Tujunga CoS,1351001,3510,3510,0,0,Pinewood Ave EEC,Sunland/Tujunga CoS,34.25241511,-118.28551962,Z,Early Education Center,0, , ,6,ES,N,N,Yes,Pinewood Ave EEC, 
-13178595.6855936,4033906.51809818,68,397,9559, , ,SHENANDOAH ST EEC,8861 BEVERLYWOOD ST,LOS ANGELES,90034,Z,ES,Y,ES_Y,Shenandoah St EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N, , ,Shenandoah St, ,37,55,1,10,28,3,Shenandoah Street Early Education Center, ,N,WEST,W,9559,1955901,N,W,W,1955901,9559,Yes,N,16725,Hamilton CoS,1353301,3533,3533,0,0,Shenandoah St EEC,Hamilton CoS,34.03800169,-118.38532707,Z,Early Education Center,0, , ,1,ES,W,W,Yes,Shenandoah St EEC, 
-13155919.4802728,4035017.30314864,69,0,9521, , ,ANTON EEC,831 N BONNIE BEACH PL,LOS ANGELES,90063,Z,ES,N,ES_N,Anton EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N,5, ,Central Region ES #19 & EEC, ,34,52,2,CO,26,1,William R. Anton Early Education Center, ,N,EAST,E,9521,1952101,N,E,E,1952101,9521,Yes,N,0,East Los Angeles CoS,1349801,3498,3498,0,0,Anton EEC,East Los Angeles CoS,34.04627,-118.18162328,Z,Early Education Center,0, , ,2,ES,E,E,Yes,Anton EEC, 
-13159278.4905215,4033834.09193648,70,0,9556, , ,ROOSEVELT INFANT,454 S MATHEWS ST,LOS ANGELES,90033,Z,ES,Y,ES_Y,Roosevelt Infant,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center, ,N, , ,Boyle Heights High, ,34,54,2,14,26,1,Roosevelt Infant Center, ,N, , ,9556,1955601,N,E,E,1955601,9556,Yes,N,16583,Boyle Heights CoS,1349701,3497,3497,0,0,Roosevelt Infant,Boyle Heights CoS,34.03746254,-118.21179778,Z,Early Education Center,0, , ,2,ES,E,E,Yes,Roosevelt Infant, 
-13175746.2555452,4050294.75908771,71,217,9568, , ,TOLUCA LAKE EEC,4915 STROHM AVE,NORTH HOLLYWOOD,91601,Z,ES,Y,ES_Y,Toluca Lake EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N,4,1 TRK,Toluca Lake, ,29,44,6,2,27,5,Toluca Lake Early Education Center, ,N,NORTH,N,9568,1956801,N,NE,NE,1956801,9568,Yes,N,16690,North Hollywood/Valley Village CoS,1350401,3504,3504,0,0,Toluca Lake EEC,North Hollywood/Valley Village CoS,34.15990858,-118.35973019,Z,Early Education Center,0, , ,4,ES,N,N,Yes,Toluca Lake EEC, 
-13165729.9283655,4030340.5762716,72,475,9569, , ,TRINITY EEC,3816 TRINITY ST,LOS ANGELES,90011,Z,ES,Y,ES_Y,Trinity EEC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Early Education Center,0,N,4, ,Trinity St, ,37,57,5,9,28,2,Trinity Street Early Education Center, ,N,EAST,E,9569,1956901,N,C,C,1956901,9569,Yes,N,16689,South Los Angeles CoS,1349101,3491,3491,0,0,Trinity EEC,South Los Angeles CoS,34.01145253,-118.26975202,Z,Early Education Center,0, , ,2,ES,E,E,Yes,Trinity EEC, 
-13169241.3661366,4013086.97269862,73,355,3522, , ,GARDENA COS,1415 W GARDENA BLVD,GARDENA,90247,X,A,N,A_N,Gardena CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,Gardena CoS, ,43,66,7,GAR,24,2,Gardena Community of Schools, ,N,SOUTH,S,3522,1352201,N,S,S,1352201,3522,Yes,N,0, , ,0, ,0,0, ,Gardena CoS,33.88287875,-118.30129581,X,Central Office,0, , ,7,A,ZA,S, ,Gardena CoS, 
-13167790.1208129,4041276.57289627,74,794,3492, , ,GLASSELL PARK/LOS FELIZ COS,4564 W LEXINGTON AVE,LOS ANGELES,90027,X,A,N,A_N,Glassell Park/Los Feliz CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office, ,N, , ,Glassell Park/Los Feliz CoS, ,30,52,2,13,26,1,Glassell Park/Los Feliz Community of Schools, ,N,EAST,E,3492,1349201,N,C,C,1349201,3492,Yes,N,0, , ,0, ,0,0, ,Glassell Park/Los Feliz CoS,34.0928469,-118.28825904,X,Central Office,0, , ,5,A,ZA,W, ,Glassell Park/Los Feliz CoS, 
-13167769.1416016,4022291.20872106,75,542,3530, , ,H.E.E.T. (W) COS,9301 S HOOVER ST,LOS ANGELES,90044,X,A,N,A_N,H.E.E.T. (W) CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,H.E.E.T. (W) CoS, ,43,61,1,8,35,2,H.E.E.T. (W) Community of Schools, ,N,WEST,XP,3530,1353001,N,W,W,1353001,3530,Yes,N,0, , ,0, ,0,0, ,H.E.E.T. (W) CoS,33.95149285,-118.28807059,X,Central Office,0, , ,1,A,ZA,S, ,H.E.E.T. (W) CoS, 
-13182476.92479,4031226.37628444,76,313,3533, , ,HAMILTON COS,11133 CHARNOCK RD,LOS ANGELES,90034,X,A,N,A_N,Hamilton CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,Hamilton CoS, ,36,55,1,5,28,3,Hamilton Community of Schools, ,N,WEST,W,3533,1353301,N,W,W,1353301,3533,Yes,N,0, , ,0, ,0,0, ,Hamilton CoS,34.01804827,-118.42019283,X,Central Office,0, , ,1,A,ZA,W, ,Hamilton CoS, 
-13169337.9793097,4002616.62217763,77,617,3523, , ,HARBOR CITY/LOMITA COS,1465 W 243RD ST,HARBOR CITY,90710,X,A,N,A_N,Harbor City/Lomita CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,Harbor City/Lomita CoS, ,36,65,7,15,35,4,Harbor City/Lomita Community of Schools, ,N,SOUTH,S,3523,1352301,N,S,S,1352301,3523,Yes,N,0, , ,0, ,0,0, ,Harbor City/Lomita CoS,33.80475911,-118.30216371,X,Central Office,0, , ,7,A,ZA,S, ,Harbor City/Lomita CoS, 
-13159944.8288206,4025787.71946853,78,527,3499, , ,HUNTINGTON PARK/VERNON COS,6720 MILES AVE,HUNTINGTON PARK,90255,X,A,N,A_N,Huntington Park/Vernon CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,Huntington Park/Vernon CoS, ,42,62,5,HUP,33,4,Huntington Park/Vernon Community of Schools, ,N,SOUTH,S,3499,1349901,N,E,E,1349901,3499,Yes,N,0, , ,0, ,0,0, ,Huntington Park/Vernon CoS,33.97754352,-118.2177836,X,Central Office,0, , ,5,A,ZA,E, ,Huntington Park/Vernon CoS, 
-13169097.1354976,4041114.66609748,79,231,3534, , ,HOLLYWOOD COS,1133 N MARIPOSA AVE,LOS ANGELES,90029,X,A,N,A_N,Hollywood CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,Hollywood CoS, ,30,51,5,13,26,1,Hollywood Community of Schools, ,N,WEST,W,3534,1353401,N,W,W,1353401,3534,Yes,N,0, , ,0, ,0,0, ,Hollywood CoS,34.09164243,-118.30000015,X,Central Office,0, , ,5,A,ZA,W, ,Hollywood CoS, 
-13189128.2581748,4064090.30044007,80,51,3514, , ,KENNEDY/NAHS/VAAS COS,15960 KINGSBURY ST,GRANADA HILLS,91344,X,A,N,A_N,Kennedy/NAHS/VAAS CoS,"Administrative Site (Central Office, Local District Office, Resource Center, Science Center)",Central Office,0,N, , ,Kennedy/NAHS/VAAS CoS, ,27,40,3,12,20,3,Kennedy/NAHS/VAAS Community of Schools, ,N,NORTH,N,3514,1351401,N,NW,NW,1351401,3514,Yes,N,0, , ,0, ,0,0, ,Kennedy/NAHS/VAAS CoS,34.26239298,-118.47994274,X,Central Office,0, , ,3,A,ZA,N, ,Kennedy/NAHS/VAAS CoS, 
-13170797.5684682,4037006.17477589,81,0,2625, , ,WILSHIRE PARK ES DWL,4063 INGRAHAM ST,LOS ANGELES,90005,DK,ED,Y,ED_Y,Wilshire Park DWL,World Language Immersion Korean,Dual Language Program, ,N,Phase 1,1 TRK,Los Angeles New ES #1,K-1,34,54,1,5,26,2,Wilshire Park Elementary Dual Language World Language Immersion Koren, ,N,WEST,W,2626,1261902,Y,W,W,1261901,2619,Yes,N,13956,LA Mid-City CoS,1353501,3535,3535,0,1,Wilshire Park El DWL,LA Mid-City CoS,34.06107251,-118.3152754,ED,Dual Language (DLC) - Elem,2022, , ,2,ED,W,W, ,Wilshire Park El DWL, 
-13155486.6377533,4035968.24993429,82,0,7919, , ,VA STEAM,4010 E RAMBOZ DR,LOS ANGELES,90063,O,O,N,O_N,VA STEAM,"Adult Education, Skill Center, Occupational Center, Opportunity School, Community Day School",Opportunity School and Unit, ,N, ,1 TRK,VA STEAM,K-12,34,52,2,CO,26,1,Virtual Academy STEAM,19647330141556,N, , ,7919,1791901,N,XS,E,1791901,7919,Yes,Y,0, , ,0, ,0,12,VA STEAM,Lincoln Heights/El Sereno CoS,34.0533479,-118.17773499,O,Opportunity Schools/Units,0, , ,5,O,XS,E,Yes,VA STEAM, 
